https://spark.siue.edu/bio_fac/index.html	bio_fac	Students embrace avant-garde theatre style., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Suriname trip opens new cultures to students., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Theater education includes acting, promotion., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	To one local man, clarinet more than a "stick"., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Turkish language a bridge to understanding., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Undergrads inspired by ability to do research., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	The impact of nitrogen contamination and river modification on a Mississippi River floodplain lake, Indu Karthic, Richard B. Brugam Ph.D., William A. Retzlaff, and Kevin Johnson	
https://spark.siue.edu/bio_fac/index.html	bio_fac	America still fascinated by its own Civil War., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Barnett directs the University Museum at SIUE., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Carter teaches effects of inequalities in society., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Charles Darwin's On the Origin of Species: Interdisciplinary Perspectives, p. 10,, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Chemist breaks with the usual stereotypes., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Clothing tells important story for anthropologist., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Colloquium focuses on books, meaning., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Cuban scientist discusses exchange with SIUE., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Cuba trip presents surprises for SIUE student., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Expert: Reasons for debt partly cultural., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Forensics far more than what's seen on TV., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Former ESTL mayor gives back to alma mater., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Frick teaches about women in the renaissance, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Genetics answers questions and raises more., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Health communication closely tied to culture., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Hicks studies power, problems of the media, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Inequalities for women take a toll on everyone., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Ireland trip exposes students to turbulent history., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	LGBT community still faces stigma, stereotypes., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Louis Agassiz: Creator of American Science., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Lyman teaches importance of scriptwriting, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Mather explains the known and unknown universe., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Music student shares dream for native country., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Non-profits play important role in society., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Obituary: Kevin Johnson (1968-2013)., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	O'Brien studies the origins of the "moron", Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Panama trip will explore biodiversity hotspot., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Panel sees ESL as topic of hope, despair., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Paulette studies good, bad of Colonial America., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Professor teaches science teachers to teach., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	P.R. takes on new urgency in troubled times., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.html	bio_fac	Reality of chemistry is far from stereotype., Aldemaro Romero Jr.	
